PersonId,LastName,UsedFirstName,PersonRoleId,ParliamentNumber,PartyEn,ToBeStyledAsEn,OrganizationTypeEn,OrganizationLongEn,GroupingTitleEn,PortFolioEn,NameEn,IsMP,IsSenator,IsActing,StartDate,StartDateIsApproximate,EndDate,EndDateIsApproximate,EndReasonEn,EndReasonTypeEn,NotesEn
17771,Boisvenu,Pierre-Hugues,140186,42,Conservative Party of Canada,,Senatorial Riding,La Salle,Parliamentarian,,Constituency Member,False,True,False,2010-01-29,False,,False,,,
17771,Boisvenu,Pierre-Hugues,262096,42,Independent,,Party,Independent,Parliamentarian,,Party Member,False,False,False,2015-06-04,False,2016-06-12,False,,,
17771,Boisvenu,Pierre-Hugues,283686,42,Non-affiliated,,Party,Non-affiliated,Parliamentarian,,Party Member,False,False,False,2016-06-13,False,2016-11-21,False,,,
17771,Boisvenu,Pierre-Hugues,284185,42,Conservative Party of Canada,,Party,Conservative Party of Canada,Parliamentarian,,Party Member,False,False,False,2016-11-22,False,,False,,,
18710,Boniface,Gwen,284130,42,Non-affiliated,,Senatorial Riding,Ontario,Parliamentarian,,Constituency Member,False,True,False,2016-11-10,False,,False,,,
18710,Boniface,Gwen,284130,42,Non-affiliated (Independent Senators Group),,Senatorial Riding,Ontario,Parliamentarian,,Constituency Member,False,True,False,2016-11-10,False,,False,,,
18710,Boniface,Gwen,284130,42,Independent Senators Group,,Senatorial Riding,Ontario,Parliamentarian,,Constituency Member,False,True,False,2016-11-10,False,,False,,,
18710,Boniface,Gwen,284131,42,Non-affiliated,,Chamber of Parliament,Senate,Parliamentarian,,Senator,False,True,False,2016-11-10,False,,False,,,
18710,Boniface,Gwen,284131,42,Non-affiliated (Independent Senators Group),,Chamber of Parliament,Senate,Parliamentarian,,Senator,False,True,False,2016-11-10,False,,False,,,
18710,Boniface,Gwen,284131,42,Independent Senators Group,,Chamber of Parliament,Senate,Parliamentarian,,Senator,False,True,False,2016-11-10,False,,False,,,
18710,Boniface,Gwen,284132,42,Non-affiliated,,Party,Non-affiliated,Parliamentarian,,Party Member,False,False,False,2016-11-10,False,2016-12-01,False,,,
18710,Boniface,Gwen,284334,42,Non-affiliated (Independent Senators Group),,Party,Non-affiliated (Independent Senators Group),Parliamentarian,,Party Member,False,False,False,2016-12-02,False,2017-05-31,False,,,
18710,Boniface,Gwen,284611,42,Independent Senators Group,,Party,Independent Senators Group,Parliamentarian,,Party Member,False,False,False,2017-06-01,False,,False,,,
18503,Bossio,Mike,265718,42,Liberal Party of Canada,,Constituency,Hastings--Lennox and Addington,Parliamentarian,,Constituency Member,True,False,False,2015-10-19,False,,False,,,
18503,Bossio,Mike,265719,42,Liberal Party of Canada,,Party,Liberal Party of Canada,Parliamentarian,,Party Member,False,False,False,2015-10-19,False,,False,,,
570,Boucher,Sylvie,265885,42,Conservative Party of Canada,,Constituency,Beauport--Côte-de-Beaupré--Île D’Orléans--Charlevoix,Parliamentarian,,Constituency Member,True,False,False,2015-10-19,False,,False,,,
570,Boucher,Sylvie,265886,42,Conservative Party of Canada,,Party,Conservative Party of Canada,Parliamentarian,,Party Member,False,False,False,2015-10-19,False,,False,,,
570,Boucher,Sylvie,314350,42,Conservative Party of Canada,,Government,"Foreign Affairs, Trade and Development",House of Commons Roles,Francophonie,Critic,False,False,False,2015-11-20,False,2017-08-29,False,,,
570,Boucher,Sylvie,313089,42,Conservative Party of Canada,,Government,Canadian Heritage,House of Commons Roles,Official Languages,Critic,False,False,False,2016-10-16,False,2017-08-29,False,,,
570,Boucher,Sylvie,312306,42,Conservative Party of Canada,Shadow Cabinet Secretary for Rural Affairs and Economic Development (Quebec),Government,Agriculture and Agri-Food,House of Commons Roles,Rural Affairs,Shadow Cabinet Secretary for Rural Affairs and Economic Development (Quebec),False,False,False,2017-09-25,False,2019-09-11,False,,,
18597,Boudrias,Michel,266016,42,Groupe parlementaire québécois ,,Constituency,Terrebonne,Parliamentarian,,Constituency Member,True,False,False,2015-10-19,False,,False,,,
18597,Boudrias,Michel,266016,42,Bloc Québécois,,Constituency,Terrebonne,Parliamentarian,,Constituency Member,True,False,False,2015-10-19,False,,False,,,
18597,Boudrias,Michel,266017,42,Bloc Québécois,,Party,Bloc Québécois,Parliamentarian,,Party Member,False,False,False,2015-10-19,False,2018-02-27,False,,,
18597,Boudrias,Michel,312887,42,Bloc Québécois,,Government,Veterans Affairs,House of Commons Roles,Veterans Affairs,Critic,False,False,False,2015-11-09,False,2018-02-27,False,,,
18597,Boudrias,Michel,315300,42,Bloc Québécois,,Government,Public Safety and Emergency Preparedness,House of Commons Roles,Public Safety,Critic,False,False,False,2015-11-09,False,2018-02-27,False,,,
18597,Boudrias,Michel,315702,42,Bloc Québécois,,Government,National Defence,House of Commons Roles,National Defence,Critic,False,False,False,2015-11-09,False,2018-02-27,False,,,
18597,Boudrias,Michel,310384,42,Groupe parlementaire québécois ,,Party,Groupe parlementaire québécois ,Parliamentarian,,Party Member,False,False,False,2018-02-28,False,2018-06-05,False,,,
18597,Boudrias,Michel,310722,42,Bloc Québécois,,Party,Bloc Québécois,Parliamentarian,,Party Member,False,False,False,2018-06-06,False,,False,,,
17937,Boulerice,Alexandre,162787,42,New Democratic Party,,Constituency,Rosemont--La Petite-Patrie,Parliamentarian,,Constituency Member,True,False,False,2011-05-02,False,,False,,,
17937,Boulerice,Alexandre,162788,42,New Democratic Party,,Party,New Democratic Party,Parliamentarian,,Party Member,False,False,False,2011-05-02,False,,False,,,
17937,Boulerice,Alexandre,268004,42,New Democratic Party,,Responsibilities (PCO),Democratic Reform,House of Commons Roles,,Assistant Critic,False,False,False,2015-11-12,False,2018-01-30,False,,,
17937,Boulerice,Alexandre,314139,42,New Democratic Party,,Government,Privy Council Office,House of Commons Roles,Democratic Reform,Assistant Critic,False,False,False,2015-11-12,False,2018-01-30,False,,,
17937,Boulerice,Alexandre,316149,42,New Democratic Party,,Government,Treasury Board,House of Commons Roles,Ethics,Critic,False,False,False,2015-11-12,False,2017-02-12,False,,,
17937,Boulerice,Alexandre,309643,42,New Democratic Party,,Party,New Democratic Party,Political Party,,Quebec Lieutenant,False,False,False,2015-11-12,False,,False,,,
17937,Boulerice,Alexandre,314163,42,New Democratic Party,,Government,Privy Council Office,House of Commons Roles,Democratic Institutions,Assistant Critic,False,False,False,2015-11-12,False,2018-01-30,False,,,
17937,Boulerice,Alexandre,268303,42,New Democratic Party,,Responsibilities (PCO),Democratic Institutions,House of Commons Roles,,Assistant Critic,False,False,False,2015-11-17,False,2018-01-30,False,,,
17937,Boulerice,Alexandre,313225,42,New Democratic Party,,Government,Finance,House of Commons Roles,Finance,Critic,False,False,False,2017-02-13,False,2018-01-24,False,,,
17937,Boulerice,Alexandre,316291,42,New Democratic Party,,Government,Environment,House of Commons Roles,Environment,Critic,False,False,False,2018-01-31,False,2019-09-11,False,,,
17937,Boulerice,Alexandre,317984,42,New Democratic Party,,Party,New Democratic Party,Political Party,,Deputy Leader,False,False,False,2019-03-11,False,,False,,,
17909,Boutin-Sweet,Marjolaine,162703,42,New Democratic Party,,Constituency,Hochelaga,Parliamentarian,,Constituency Member,True,False,False,2011-05-02,False,,False,,,
17909,Boutin-Sweet,Marjolaine,162704,42,New Democratic Party,,Party,New Democratic Party,Parliamentarian,,Party Member,False,False,False,2011-05-02,False,,False,,,
17909,Boutin-Sweet,Marjolaine,313603,42,New Democratic Party,,Government,Employment and Social Development,House of Commons Roles,Housing,Critic,False,False,False,2013-12-12,False,2018-01-30,False,,,
17909,Boutin-Sweet,Marjolaine,311789,42,New Democratic Party,,Government,Employment and Social Development,House of Commons Roles,Human Resources and Skills Development,Critic,False,False,False,2015-11-04,False,2018-01-30,False,,,
17909,Boutin-Sweet,Marjolaine,268006,42,New Democratic Party,,Chamber of Parliament,House of Commons,House of Commons Roles,,Whip of the N.D.P.,False,False,False,2015-11-12,False,2019-03-13,False,,,
17909,Boutin-Sweet,Marjolaine,313607,42,New Democratic Party,,Government,Employment and Social Development,House of Commons Roles,Housing,Assistant Critic,False,False,False,2018-01-31,False,2019-09-11,False,,,
18701,Bovey,Patricia E.,284112,42,Non-affiliated,,Chamber of Parliament,Senate,Parliamentarian,,Senator,False,True,False,2016-11-10,False,,False,,,
18701,Bovey,Patricia E.,284112,42,Non-affiliated (Independent Senators Group),,Chamber of Parliament,Senate,Parliamentarian,,Senator,False,True,False,2016-11-10,False,,False,,,
18701,Bovey,Patricia E.,284112,42,Independent Senators Group,,Chamber of Parliament,Senate,Parliamentarian,,Senator,False,True,False,2016-11-10,False,,False,,,
18701,Bovey,Patricia E.,284113,42,Non-affiliated,,Party,Non-affiliated,Parliamentarian,,Party Member,False,False,False,2016-11-10,False,2016-12-01,False,,,
18701,Bovey,Patricia E.,284114,42,Non-affiliated,,Senatorial Riding,Manitoba,Parliamentarian,,Constituency Member,False,True,False,2016-11-10,False,,False,,,
18701,Bovey,Patricia E.,284114,42,Non-affiliated (Independent Senators Group),,Senatorial Riding,Manitoba,Parliamentarian,,Constituency Member,False,True,False,2016-11-10,False,,False,,,
18701,Bovey,Patricia E.,284114,42,Independent Senators Group,,Senatorial Riding,Manitoba,Parliamentarian,,Constituency Member,False,True,False,2016-11-10,False,,False,,,
18701,Bovey,Patricia E.,284335,42,Non-affiliated (Independent Senators Group),,Party,Non-affiliated (Independent Senators Group),Parliamentarian,,Party Member,False,False,False,2016-12-02,False,2017-05-31,False,,,
18701,Bovey,Patricia E.,284612,42,Independent Senators Group,,Party,Independent Senators Group,Parliamentarian,,Party Member,False,False,False,2017-06-01,False,,False,,,
20016,Boyer,Yvonne,310501,42,Non-affiliated,,Party,Non-affiliated,Parliamentarian,,Party Member,False,False,False,2018-03-15,False,2018-03-27,False,,,
20016,Boyer,Yvonne,310502,42,Non-affiliated,,Chamber of Parliament,Senate,Parliamentarian,,Senator,False,False,False,2018-03-15,False,,False,,,
20016,Boyer,Yvonne,310502,42,Independent Senators Group,,Chamber of Parliament,Senate,Parliamentarian,,Senator,False,False,False,2018-03-15,False,,False,,,
20016,Boyer,Yvonne,310503,42,Non-affiliated,,Senatorial Riding,Ontario,Parliamentarian,,Constituency Member,False,True,False,2018-03-15,False,,False,,,
20016,Boyer,Yvonne,310503,42,Independent Senators Group,,Senatorial Riding,Ontario,Parliamentarian,,Constituency Member,False,True,False,2018-03-15,False,,False,,,
20016,Boyer,Yvonne,310585,42,Independent Senators Group,,Party,Independent Senators Group,Parliamentarian,,Party Member,False,False,False,2018-03-28,False,,False,,,
18480,Brassard,John,265643,42,Conservative Party of Canada,,Constituency,Barrie--Innisfil,Parliamentarian,,Constituency Member,True,False,False,2015-10-19,False,,False,,,
18480,Brassard,John,265644,42,Conservative Party of Canada,,Party,Conservative Party of Canada,Parliamentarian,,Party Member,False,False,False,2015-10-19,False,,False,,,
18480,Brassard,John,314443,42,Conservative Party of Canada,,Government,Transport,House of Commons Roles,Urban Affairs,Critic,False,False,False,2015-11-20,False,2016-10-15,False,,,
18480,Brassard,John,312916,42,Conservative Party of Canada,,Government,Veterans Affairs,House of Commons Roles,Veterans Affairs,Critic,False,False,False,2016-10-16,False,2017-08-29,False,,,
18480,Brassard,John,284798,42,Conservative Party of Canada,,Chamber of Parliament,House of Commons,House of Commons Roles,,Deputy Whip of the Conservative Party,False,False,False,2017-08-30,False,,False,,,
18480,Brassard,John,284799,42,Conservative Party of Canada,,Chamber of Parliament,House of Commons,House of Commons Roles,,Deputy Opposition Whip,False,False,False,2017-08-30,False,,False,,,
18500,Bratina,Bob,265709,42,Liberal Party of Canada,,Constituency,Hamilton East--Stoney Creek,Parliamentarian,,Constituency Member,True,False,False,2015-10-19,False,,False,,,
18500,Bratina,Bob,265710,42,Liberal Party of Canada,,Party,Liberal Party of Canada,Parliamentarian,,Party Member,False,False,False,2015-10-19,False,,False,,,
17338,Brazeau,Patrick,134917,42,Independent,,Senatorial Riding,Repentigny,Parliamentarian,,Constituency Member,False,True,False,2009-01-08,False,,False,,,
17338,Brazeau,Patrick,134917,42,Non-affiliated,,Senatorial Riding,Repentigny,Parliamentarian,,Constituency Member,False,True,False,2009-01-08,False,,False,,,
17338,Brazeau,Patrick,134917,42,Non-affiliated (Independent Senators Group),,Senatorial Riding,Repentigny,Parliamentarian,,Constituency Member,False,True,False,2009-01-08,False,,False,,,
17338,Brazeau,Patrick,134917,42,Independent Senators Group,,Senatorial Riding,Repentigny,Parliamentarian,,Constituency Member,False,True,False,2009-01-08,False,,False,,,
17338,Brazeau,Patrick,134920,42,Independent,,Chamber of Parliament,Senate,Parliamentarian,,Senator,False,True,False,2009-01-08,False,,False,,,
17338,Brazeau,Patrick,134920,42,Non-affiliated,,Chamber of Parliament,Senate,Parliamentarian,,Senator,False,True,False,2009-01-08,False,,False,,,
17338,Brazeau,Patrick,134920,42,Non-affiliated (Independent Senators Group),,Chamber of Parliament,Senate,Parliamentarian,,Senator,False,True,False,2009-01-08,False,,False,,,
17338,Brazeau,Patrick,134920,42,Independent Senators Group,,Chamber of Parliament,Senate,Parliamentarian,,Senator,False,True,False,2009-01-08,False,,False,,,
17338,Brazeau,Patrick,199392,42,Independent,,Party,Independent,Parliamentarian,,Party Member,False,False,False,2013-02-07,False,2016-06-12,False,,,"Expelled from the Conservative Party Caucus, February 7, 2013."
17338,Brazeau,Patrick,283687,42,Non-affiliated,,Party,Non-affiliated,Parliamentarian,,Party Member,False,False,False,2016-06-13,False,2016-12-01,False,,,
17338,Brazeau,Patrick,284336,42,Non-affiliated (Independent Senators Group),,Party,Non-affiliated (Independent Senators Group),Parliamentarian,,Party Member,False,False,False,2016-12-02,False,2017-05-31,False,,,
17338,Brazeau,Patrick,284613,42,Independent Senators Group,,Party,Independent Senators Group,Parliamentarian,,Party Member,False,False,False,2017-06-01,False,,False,,,
18596,Breton,Pierre,266013,42,Liberal Party of Canada,,Constituency,Shefford,Parliamentarian,,Constituency Member,True,False,False,2015-10-19,False,,False,,,
18596,Breton,Pierre,266014,42,Liberal Party of Canada,,Party,Liberal Party of Canada,Parliamentarian,,Party Member,False,False,False,2015-10-19,False,,False,,,
11510,Brison,Scott,81964,42,Liberal Party of Canada,,Constituency,Kings--Hants,Parliamentarian,,Constituency Member,True,False,False,2000-11-27,False,2019-02-10,False,,Resignation,
11510,Brison,Scott,27617,42,Liberal Party of Canada,,Party,Liberal Party of Canada,Parliamentarian,,Party Member,False,False,False,2003-12-11,False,2019-02-10,False,,Resignation,"Sits as a Liberal as of December 11, 2003."
11510,Brison,Scott,267494,42,Liberal Party of Canada,President of the Treasury Board,Government,Treasury Board,Cabinet,Treasury Board,Minister,False,False,False,2015-11-04,False,2018-07-17,False,,Resignation,
11510,Brison,Scott,267570,42,Liberal Party of Canada,,Cabinet Committee,Agenda and Results,Cabinet Committee,,Ex-officio Member,False,False,False,2015-11-04,False,2016-02-21,False,,,
11510,Brison,Scott,267587,42,Liberal Party of Canada,,Cabinet Committee,Parliamentary Affairs,Cabinet Committee,,Ex-officio Member,False,False,False,2015-11-04,False,2016-08-21,False,,,
11510,Brison,Scott,267600,42,Liberal Party of Canada,,Cabinet Committee,"Inclusive Growth, Opportunities and Innovation",Cabinet Committee,,Member,False,False,False,2015-11-04,False,2016-08-21,False,,,
11510,Brison,Scott,267661,42,Liberal Party of Canada,,Cabinet Committee,Diversity and Inclusion,Cabinet Committee,,Ex-officio Member,False,False,False,2015-11-04,False,2018-08-27,False,,,
11510,Brison,Scott,267730,42,Liberal Party of Canada,,Cabinet Committee,Canada in the World and Public Security (2015-2018),Cabinet Committee,,Ex-officio Member,False,False,False,2015-11-04,False,2018-08-27,False,,,
11510,Brison,Scott,267755,42,Liberal Party of Canada,,Cabinet Committee,Canada in the World and Public Security: Sub-Committee on Canada-United States Relations,Cabinet Committee,,Ex-officio Member,False,False,False,2015-11-04,False,2016-08-21,False,,,
11510,Brison,Scott,267767,42,Liberal Party of Canada,,Cabinet Committee,Intelligence and Emergency Management,Cabinet Committee,,Ex-officio Member,False,False,False,2015-11-04,False,2018-08-27,False,,,
11510,Brison,Scott,267774,42,Liberal Party of Canada,,Cabinet Committee,Open and Transparent Government,Cabinet Committee,,Member,False,False,False,2015-11-04,False,2016-08-21,False,,,
11510,Brison,Scott,267823,42,Liberal Party of Canada,,Cabinet Committee,Treasury Board (2015-2018),Cabinet Committee,,Chair,False,False,False,2015-11-04,False,2018-08-27,False,,,
11510,Brison,Scott,267836,42,Liberal Party of Canada,,Cabinet Committee,"Environment, Climate Change and Energy",Cabinet Committee,,Ex-officio Member,False,False,False,2015-11-04,False,2018-08-27,False,,,
11510,Brison,Scott,269163,42,Liberal Party of Canada,,Cabinet Committee,Defence Procurement (Ad Hoc),Cabinet Committee,,Vice-Chair,False,False,False,2016-02-22,False,2016-08-21,False,,,
11510,Brison,Scott,269171,42,Liberal Party of Canada,,Cabinet Committee,"Agenda, Results and Communications (2016-2018)",Cabinet Committee,,Ex-officio Member,False,False,False,2016-02-22,False,2016-03-21,False,,,
11510,Brison,Scott,269762,42,Liberal Party of Canada,,Cabinet Committee,"Agenda, Results and Communications (2016-2018)",Cabinet Committee,,Member,False,False,False,2016-03-22,False,2018-08-27,False,,,
11510,Brison,Scott,283785,42,Liberal Party of Canada,,Cabinet Committee,Open Transparent Government and Parliament,Cabinet Committee,,Ex-officio Member,False,False,False,2016-08-22,False,2018-08-27,False,,,
11510,Brison,Scott,283791,42,Liberal Party of Canada,,Cabinet Committee,Growing the Middle Class,Cabinet Committee,,Member,False,False,False,2016-08-22,False,2018-08-27,False,,,
11510,Brison,Scott,283810,42,Liberal Party of Canada,,Cabinet Committee,Canada-United States Relations,Cabinet Committee,,Ex-officio Member,False,False,False,2016-08-22,False,2018-08-27,False,,,
11510,Brison,Scott,283812,42,Liberal Party of Canada,,Cabinet Committee,Defence Procurement,Cabinet Committee,,Vice-Chair,False,False,False,2016-08-22,False,2017-05-11,False,,,
11510,Brison,Scott,283827,42,Liberal Party of Canada,,Cabinet Committee,Litigation Management,Cabinet Committee,,Ex-officio Member,False,False,False,2016-08-22,False,2018-08-27,False,,,
11510,Brison,Scott,284572,42,Liberal Party of Canada,,Cabinet Committee,Defence Procurement,Cabinet Committee,,Chair,False,False,True,2017-05-12,False,2017-09-18,False,,,
11510,Brison,Scott,284891,42,Liberal Party of Canada,,Cabinet Committee,Defence Procurement,Cabinet Committee,,Vice-Chair,False,False,False,2017-09-19,False,2018-08-27,False,,,
11510,Brison,Scott,310889,42,Liberal Party of Canada,President of the Treasury Board and Minister of Digital Government,Government,Treasury Board,Cabinet,Treasury Board,Minister,False,False,False,2018-07-18,False,2019-01-13,False,,Resignation,
11510,Brison,Scott,316954,42,Liberal Party of Canada,,Cabinet Committee,Treasury Board,Cabinet Committee,,Chair,False,False,False,2018-08-28,False,2019-01-13,False,,,
11510,Brison,Scott,316894,42,Liberal Party of Canada,,Cabinet Committee,Reconciliation,Cabinet Committee,,Ex-officio Member,False,False,False,2018-08-28,False,2019-01-13,False,,,
11510,Brison,Scott,316895,42,Liberal Party of Canada,,Cabinet Committee,"Canada-U.S. Relations, Trade Diversification and Internal Trade",Cabinet Committee,,Ex-officio Member,False,False,False,2018-08-28,False,2019-01-13,False,,,
11510,Brison,Scott,316897,42,Liberal Party of Canada,,Cabinet Committee,Growing the Middle Class and Inclusion,Cabinet Committee,,Ex-officio Member,False,False,False,2018-08-28,False,2019-01-13,False,,,
11510,Brison,Scott,316900,42,Liberal Party of Canada,,Cabinet Committee,2018 B.C. Wildfires (Ad hoc),Cabinet Committee,,Ex-officio Member,False,False,False,2018-08-28,False,2019-01-13,False,,,
11510,Brison,Scott,316916,42,Liberal Party of Canada,,Cabinet Committee,Environment and Clean Growth,Cabinet Committee,,Ex-officio Member,False,False,False,2018-08-28,False,2019-01-13,False,,,
11510,Brison,Scott,316930,42,Liberal Party of Canada,,Cabinet Committee,"Agenda, Results and Communications",Cabinet Committee,,Ex-officio Member,False,False,False,2018-08-28,False,2019-01-13,False,,,
11510,Brison,Scott,316947,42,Liberal Party of Canada,,Cabinet Committee,Canada in the World and Public Security  ,Cabinet Committee,,Member,False,False,False,2018-08-28,False,2019-01-13,False,,,
17899,Brosseau,Ruth Ellen,162670,42,New Democratic Party,,Constituency,Berthier--Maskinongé,Parliamentarian,,Constituency Member,True,False,False,2011-05-02,False,,False,,,
17899,Brosseau,Ruth Ellen,162671,42,New Democratic Party,,Party,New Democratic Party,Parliamentarian,,Party Member,False,False,False,2011-05-02,False,,False,,,
17899,Brosseau,Ruth Ellen,228972,42,New Democratic Party,,Chamber of Parliament,House of Commons,House of Commons Roles,,N.D.P. Deputy Caucus Chair,False,False,False,2014-04-02,False,2016-11-22,False,,,
17899,Brosseau,Ruth Ellen,312351,42,New Democratic Party,,Government,Agriculture and Agri-Food,House of Commons Roles,Agriculture and Agri-Food,Critic,False,False,False,2015-11-12,False,2018-01-30,False,,,
17899,Brosseau,Ruth Ellen,284203,42,New Democratic Party,,Chamber of Parliament,House of Commons,House of Commons Roles,,N.D.P. Caucus Chair,False,False,False,2016-11-23,False,2017-01-23,False,,,
17899,Brosseau,Ruth Ellen,309639,42,New Democratic Party,,Chamber of Parliament,House of Commons,House of Commons Roles,,N.D.P. House Leader,False,False,False,2018-01-25,False,2019-03-13,False,,,
17899,Brosseau,Ruth Ellen,312383,42,New Democratic Party,,Government,Agriculture and Agri-Food,House of Commons Roles,Agriculture and Agri-Food,Assistant Critic,False,False,False,2018-01-31,False,2019-09-11,False,,,
17899,Brosseau,Ruth Ellen,318014,42,New Democratic Party,,Chamber of Parliament,House of Commons,House of Commons Roles,,Whip of the N.D.P.,False,False,False,2019-03-14,False,,False,,,
12515,Brown,Gordon,36240,42,Conservative Party of Canada,,Party,Conservative Party of Canada,Parliamentarian,,Party Member,False,False,False,2004-06-28,False,2018-05-02,False,,Passed away,
12515,Brown,Gordon,268122,42,Conservative Party of Canada,,Constituency,Leeds--Grenville--Thousand Islands and Rideau Lakes,Parliamentarian,,Constituency Member,True,False,False,2015-10-19,False,2018-05-02,False,,Passed away,
12515,Brown,Gordon,267942,42,Conservative Party of Canada,,Chamber of Parliament,House of Commons,House of Commons Roles,,Chief Opposition Whip,False,False,False,2015-11-10,False,2017-07-19,False,,,
12515,Brown,Gordon,267943,42,Conservative Party of Canada,,Chamber of Parliament,House of Commons,House of Commons Roles,,Whip of the Conservative Party of Canada,False,False,False,2015-11-10,False,2017-07-19,False,,,
20043,Busson,Bev,317276,42,Non-affiliated,,Party,Non-affiliated,Parliamentarian,,Party Member,False,False,False,2018-09-24,False,2018-10-16,False,,,
20043,Busson,Bev,317277,42,Non-affiliated,,Senatorial Riding,British Columbia,Parliamentarian,,Constituency Member,False,True,False,2018-09-24,False,,False,,,
20043,Busson,Bev,317277,42,Independent Senators Group,,Senatorial Riding,British Columbia,Parliamentarian,,Constituency Member,False,True,False,2018-09-24,False,,False,,,
20043,Busson,Bev,317278,42,Non-affiliated,,Chamber of Parliament,Senate,Parliamentarian,,Senator,False,False,False,2018-09-24,False,,False,,,
20043,Busson,Bev,317278,42,Independent Senators Group,,Chamber of Parliament,Senate,Parliamentarian,,Senator,False,False,False,2018-09-24,False,,False,,,
20043,Busson,Bev,317364,42,Independent Senators Group,,Party,Independent Senators Group,Parliamentarian,,Party Member,False,False,False,2018-10-17,False,,False,,,
13572,Bélanger,Mauril,74230,42,Liberal Party of Canada,,Constituency,Ottawa--Vanier,Parliamentarian,,Constituency Member,True,False,False,1995-02-13,False,2016-08-15,False,,Passed away,
13572,Bélanger,Mauril,85774,42,Liberal Party of Canada,,Party,Liberal Party of Canada,Parliamentarian,,Party Member,False,False,False,1995-02-13,False,2016-08-15,False,,Passed away,
18547,Caesar-Chavannes,Celina,265856,42,Liberal Party of Canada,,Constituency,Whitby,Parliamentarian,,Constituency Member,True,False,False,2015-10-19,False,,False,,,
18547,Caesar-Chavannes,Celina,265856,42,Independent,,Constituency,Whitby,Parliamentarian,,Constituency Member,True,False,False,2015-10-19,False,,False,,,
18547,Caesar-Chavannes,Celina,265857,42,Liberal Party of Canada,,Party,Liberal Party of Canada,Parliamentarian,,Party Member,False,False,False,2015-10-19,False,2019-03-19,False,,,
18547,Caesar-Chavannes,Celina,268468,42,Liberal Party of Canada,Parliamentary Secretary to the Prime Minister,Government,Prime Minister of Canada,House of Commons Roles,Prime Minister,Parliamentary Secretary,False,False,False,2015-12-02,False,2017-01-27,False,,,
18547,Caesar-Chavannes,Celina,284392,42,Liberal Party of Canada,Parliamentary Secretary to the Minister of International Development,Government,"Foreign Affairs, Trade and Development",House of Commons Roles,International Development,Parliamentary Secretary,False,False,False,2017-01-28,False,2018-08-30,False,,,
18547,Caesar-Chavannes,Celina,318045,42,Independent,,Party,Independent,Parliamentarian,,Party Member,False,False,False,2019-03-20,False,,False,,,"Sits as an Independent as of March 20, 2019."
14725,Calkins,Blaine,85363,42,Conservative Party of Canada,,Party,Conservative Party of Canada,Parliamentarian,,Party Member,False,False,False,2006-01-23,False,,False,,,
14725,Calkins,Blaine,266080,42,Conservative Party of Canada,,Constituency,Red Deer--Lacombe,Parliamentarian,,Constituency Member,True,False,False,2015-10-19,False,,False,,,
10987,Campbell,Larry W.,22617,42,Independent,,Chamber of Parliament,Senate,Parliamentarian,,Senator,False,True,False,2005-08-02,False,,False,,,
10987,Campbell,Larry W.,22617,42,Non-affiliated,,Chamber of Parliament,Senate,Parliamentarian,,Senator,False,True,False,2005-08-02,False,,False,,,
10987,Campbell,Larry W.,22617,42,Non-affiliated (Independent Senators Group),,Chamber of Parliament,Senate,Parliamentarian,,Senator,False,True,False,2005-08-02,False,,False,,,
10987,Campbell,Larry W.,22617,42,Independent Senators Group,,Chamber of Parliament,Senate,Parliamentarian,,Senator,False,True,False,2005-08-02,False,,False,,,
10987,Campbell,Larry W.,22617,42,Liberal Party of Canada,,Chamber of Parliament,Senate,Parliamentarian,,Senator,False,True,False,2005-08-02,False,,False,,,
10987,Campbell,Larry W.,68628,42,Independent,,Senatorial Riding,British Columbia,Parliamentarian,,Constituency Member,False,True,False,2005-08-02,False,,False,,,
10987,Campbell,Larry W.,68628,42,Non-affiliated,,Senatorial Riding,British Columbia,Parliamentarian,,Constituency Member,False,True,False,2005-08-02,False,,False,,,
10987,Campbell,Larry W.,68628,42,Non-affiliated (Independent Senators Group),,Senatorial Riding,British Columbia,Parliamentarian,,Constituency Member,False,True,False,2005-08-02,False,,False,,,
10987,Campbell,Larry W.,68628,42,Independent Senators Group,,Senatorial Riding,British Columbia,Parliamentarian,,Constituency Member,False,True,False,2005-08-02,False,,False,,,
10987,Campbell,Larry W.,68628,42,Liberal Party of Canada,,Senatorial Riding,British Columbia,Parliamentarian,,Constituency Member,False,True,False,2005-08-02,False,,False,,,
10987,Campbell,Larry W.,217766,42,Liberal Party of Canada,,Party,Liberal Party of Canada,Parliamentarian,,Party Member,False,False,False,2005-08-02,False,2016-04-05,False,,,
10987,Campbell,Larry W.,270212,42,Independent,,Party,Independent,Parliamentarian,,Party Member,False,False,False,2016-04-06,False,2016-06-12,False,,,
10987,Campbell,Larry W.,283688,42,Non-affiliated,,Party,Non-affiliated,Parliamentarian,,Party Member,False,False,False,2016-06-13,False,2016-12-01,False,,,
10987,Campbell,Larry W.,284337,42,Non-affiliated (Independent Senators Group),,Party,Non-affiliated (Independent Senators Group),Parliamentarian,,Party Member,False,False,False,2016-12-02,False,2017-05-31,False,,,
10987,Campbell,Larry W.,284614,42,Independent Senators Group,,Party,Independent Senators Group,Parliamentarian,,Party Member,False,False,False,2017-06-02,False,,False,,,
18446,Cannings,Richard,265529,42,New Democratic Party,,Constituency,South Okanagan--West Kootenay,Parliamentarian,,Constituency Member,True,False,False,2015-10-19,False,,False,,,
